number,value,datetime_start,datetime_complete,duration,params_d_period,params_ema_period,params_k_period,params_left_bars,params_max_separation,params_min_close_ratio,params_min_separation,params_overbought,params_oversold,params_right_bars,params_rr_target,user_attrs_avg_profit_factor,user_attrs_avg_quarter_return,user_attrs_full_total_trades,user_attrs_max_drawdown_pct,user_attrs_max_quarter_drawdown_worst,user_attrs_min_profit_factor,user_attrs_min_trades_per_period,user_attrs_positive_ratio,user_attrs_profit_factor,user_attrs_q_2024-Q1_drawdown,user_attrs_q_2024-Q1_pf,user_attrs_q_2024-Q1_return,user_attrs_q_2024-Q1_trades,user_attrs_q_2024-Q2_drawdown,user_attrs_q_2024-Q2_pf,user_attrs_q_2024-Q2_return,user_attrs_q_2024-Q2_trades,user_attrs_q_2024-Q3_drawdown,user_attrs_q_2024-Q3_pf,user_attrs_q_2024-Q3_return,user_attrs_q_2024-Q3_trades,user_attrs_q_2024-Q4_drawdown,user_attrs_q_2024-Q4_pf,user_attrs_q_2024-Q4_return,user_attrs_q_2024-Q4_trades,user_attrs_q_2025-Q1_drawdown,user_attrs_q_2025-Q1_pf,user_attrs_q_2025-Q1_return,user_attrs_q_2025-Q1_trades,user_attrs_q_2025-Q2_drawdown,user_attrs_q_2025-Q2_pf,user_attrs_q_2025-Q2_return,user_attrs_q_2025-Q2_trades,user_attrs_total_return_pct,user_attrs_total_trades,user_attrs_win_rate,state
297,-9999.0,2026-04-28 13:40:03.720539,2026-04-28 13:40:11.323261,0 days 00:00:07.602722,2,30,11,7,55,0.8,16,81,15,5,2.56,2.0699783214224046,1.5996037102158762,91,-1.586804236746265,-1.586804236746265,0.7003038348671509,9,0.8333333333333334,2.0367154877366622,-0.8822884971004811,0.7003038348671509,-0.3002536000000111,9,-1.586804236746265,2.91229529062366,4.34001986588799,20,-0.9715665780981037,1.2304628898320806,0.30013399863000334,13,-0.6899387176112026,5.0,4.050850622475299,13,-1.0045139598031911,1.101527341097833,0.17905713570152137,16,-1.4506186997234176,1.4752805721137041,1.0278142386004552,20,9.877814799999962,91,0.4725274725274725,COMPLETE
298,-9999.0,2026-04-28 13:40:11.328381,2026-04-28 13:40:18.968519,0 days 00:00:07.640138,2,49,14,6,56,0.95,11,87,11,5,2.5,1.7420621041347442,0.22059242672673265,45,-2.055994311609755,-1.3985456679882626,0.1200339995142657,5,0.6666666666666666,1.2630241627791372,-1.074185363290861,0.838334512558766,-0.12795499999999072,7,-1.1364709471136258,1.244600555589478,0.32091562759126724,13,-0.6350061044807428,1.1896855611957369,0.13426646991221425,7,-0.5471284829819305,4.473495368213052,1.857489615839003,7,-1.3985456679882626,0.1200339995142657,-1.205560509259962,6,-0.28123255277379083,2.586222627737168,0.3443983562778641,5,1.3063700000000233,45,0.4444444444444444,COMPLETE
299,-9999.0,2026-04-28 13:40:18.974850,2026-04-28 13:40:26.570610,0 days 00:00:07.595760,2,41,12,6,39,0.8,16,81,15,5,2.7600000000000002,2.115440175102826,1.9017846743144975,100,-2.0403455197838505,-2.0403455197838505,0.940496240352258,13,0.8333333333333334,2.0859033454376124,-2.0403455197838505,5.0,6.514462400000043,14,-1.1488902271377948,2.4854285767874456,2.97413546350489,22,-0.6067201731689,1.6334252688745141,0.7039659731277181,14,-1.2300491585670639,1.2857035842411852,0.7858923001047069,19,-1.197794841940098,0.940496240352258,-0.09674807380225525,13,-0.8419557869684322,1.347587380361553,0.5289999829518832,18,11.80315039999995,100,0.45,COMPLETE
300,-9999.0,2026-04-28 13:40:26.575832,2026-04-28 13:40:34.221701,0 days 00:00:07.645869,3,33,11,7,52,0.95,13,79,13,4,2.62,2.8288433885951654,0.9860669383644901,23,-1.6892675868309743,-1.6892675868309743,0.0,1,0.8333333333333334,3.970477740300252,-0.22063835006340543,0.0,-0.0977900000000087,1,-1.6892675868309743,1.4207212144773864,0.44413111581815823,5,-0.22575945069119352,2.2340922716016953,0.3774619335046081,4,-1.1951646584898898,5.0,3.204951536681322,6,-0.37114818883341316,5.0,1.7252979363680865,4,-0.2966999050644994,3.3182468454919114,0.2623491078147744,3,6.023772400000049,23,0.6086956521739131,COMPLETE
301,-9999.0,2026-04-28 13:40:34.227126,2026-04-28 13:40:41.807653,0 days 00:00:07.580527,2,39,10,6,38,0.8,16,81,15,4,2.72,1.4479421457770592,0.7316990814737504,93,-1.5551105605544182,-1.5551105605544182,1.103013922858047,14,1.0,1.4287659944363962,-0.7215318658668695,1.491273928875698,0.5248132000000405,14,-1.5551105605544182,2.0677557231081365,2.024379389744646,21,-0.7892524036167692,1.1759611024400751,0.26711787184079405,14,-1.3342814767000366,1.103013922858047,0.21052616756866982,15,-1.251707237575282,1.1718612494971712,0.3772749175013246,15,-0.6661270909615725,1.677786947883228,0.9860829421870276,14,4.459042000000135,93,0.45161290322580644,COMPLETE
302,-9999.0,2026-04-28 13:40:41.813078,2026-04-28 13:40:49.491522,0 days 00:00:07.678444,2,32,14,6,32,0.85,8,84,11,4,2.7600000000000002,1.8700406967697594,1.1984905528336125,75,-2.329680866884299,-2.329680866884299,0.9336259458042855,9,0.6666666666666666,1.780944106192288,-2.329680866884299,0.9488668998111512,-0.113168799999952,14,-1.6811721669338358,2.905455861320322,3.321138092125242,17,-0.6138057798967331,1.7562457231118018,0.7495760047030675,11,-1.0620489153268244,3.221483003228236,2.9847508379018395,13,-1.3016926420083816,0.9336259458042855,-0.13246572674620039,11,-0.7524808838661087,1.4545667473427575,0.3811129090176779,9,7.346997200000027,75,0.4533333333333333,COMPLETE
303,0.4237234025816074,2026-04-28 13:40:49.498133,2026-04-28 13:40:57.127888,0 days 00:00:07.629755,2,30,10,7,60,0.8,13,81,15,4,2.4800000000000004,1.7882587454145649,1.4744343729189164,112,-2.3006221082970737,-2.3006221082970737,1.0395136166199266,12,1.0,1.6631148303114789,-1.1109299159063613,1.2219988360599896,0.24032040000001587,12,-1.3891963557125726,2.320547456114238,3.1879578868544423,21,-1.4906879972161038,1.6649433106575848,1.2275512794780896,18,-0.8100857725862526,2.595227359972055,2.182844564381381,15,-2.3006221082970737,1.0395136166199266,0.17464160249662797,27,-1.2773177383258105,1.8873218930635967,1.8332905043029424,19,9.142967599999906,112,0.49107142857142855,COMPLETE
304,-9999.0,2026-04-28 13:40:57.133534,2026-04-28 13:41:04.755641,0 days 00:00:07.622107,2,35,11,5,60,0.8,15,80,13,4,2.7,2.3928816949438736,1.1965871088307563,88,-1.8703491543087987,-1.8703491543087987,1.0624437730479854,11,1.0,1.814716115689262,-0.5317968885670133,2.046700118575961,0.7238350000000171,11,-1.6238711653252258,2.006551057717466,1.9131936348532053,18,-0.41980340007055517,3.8273592673378434,1.9067503924004692,13,-1.8703491543087987,1.0624437730479854,0.1325728153191319,15,-1.3388883961856577,1.160205386607012,0.43890864312823297,19,-0.5797168113190242,4.254030566376972,2.0642621672834816,12,7.378338000000095,88,0.5,COMPLETE
305,-9999.0,2026-04-28 13:41:04.760601,2026-04-28 13:41:12.440864,0 days 00:00:07.680263,3,32,13,7,47,0.8,9,79,12,3,2.56,1.6581604667462502,1.2808034392524983,98,-1.8554912901893892,-1.8554912901893892,0.15845227768577974,10,0.6666666666666666,1.6727044636228305,-1.406277418175016,0.15845227768577974,-1.2805999999999873,10,-1.6135053882458597,2.3835319983618404,3.2509415575864287,23,-1.2068481477288764,3.3071847060167183,3.3696912283105007,22,-1.8554912901893892,2.004339615060071,1.8978128426403673,15,-1.0790087227062948,1.4063471053543715,0.9607630833479819,15,-1.3813144641994992,0.6891070979987198,-0.5137880763703029,13,7.837578800000022,98,0.45918367346938777,COMPLETE
306,-9999.0,2026-04-28 13:41:12.447301,2026-04-28 13:41:20.086013,0 days 00:00:07.638712,2,30,11,7,52,0.8,12,82,15,4,2.66,1.681324757259562,0.9739752619888392,113,-3.1850049917597767,-2.383201910966504,0.4867494856859611,13,0.6666666666666666,1.3973757730240748,-2.292966643912668,0.4867494856859611,-1.0353545999999825,13,-1.8642207792168675,1.2252696461790613,0.7378441028597971,21,-1.5362275727560402,1.7554621294245074,1.4469930965401057,18,-1.1889202221987976,3.597462222997693,3.6796605183189612,17,-2.383201910966504,0.6803626398327132,-1.3425666670231373,27,-1.2327880035016965,2.3426424194374356,2.35727512123729,17,5.889768600000012,113,0.45132743362831856,COMPLETE
307,-9999.0,2026-04-28 13:41:20.091077,2026-04-28 13:41:27.697607,0 days 00:00:07.606530,2,55,11,7,41,0.8,17,83,11,4,2.72,1.4301413638479394,0.4974143198046898,98,-4.2882670416783935,-3.1656220292332136,0.5506560028506082,11,0.5,1.1899581510367159,-2.018215440254359,4.100768767981754,5.205539600000031,20,-0.4559307932894805,1.135066217732919,0.13726729652172587,11,-1.3903437324844923,0.8644922133863429,-0.2484443457612895,13,-2.89861299715895,0.5506560028506082,-1.5359838193999553,17,-3.1656220292332136,0.7629840737636107,-0.9892247564101453,18,-1.0494875752735582,1.1668809073724027,0.4153319438777725,19,2.8759968000000136,98,0.35714285714285715,COMPLETE
308,-9999.0,2026-04-28 13:41:27.703428,2026-04-28 13:41:35.287473,0 days 00:00:07.584045,2,30,10,7,36,0.8,14,81,15,3,2.72,1.7693596809931753,1.3696180279825925,98,-2.2988335021491992,-2.2416229919785144,1.0240922146920253,11,1.0,1.6597128829084054,-1.1119383018057865,1.0240922146920253,0.025666400000012857,11,-2.2416229919785144,1.2506705286808915,0.7406115116870282,19,-1.7266500581777187,1.8007580843566686,1.524584944269325,18,-1.1776999700792532,3.4366110329997435,2.8797923164879835,13,-1.4927869360332882,1.7491380269886014,2.1742110370411405,18,-1.110715097047741,1.3548881982411223,0.8728419584100644,19,8.475806399999964,98,0.47959183673469385,COMPLETE
309,-9999.0,2026-04-28 13:41:35.292613,2026-04-28 13:41:42.990426,0 days 00:00:07.697813,3,49,14,6,56,0.8,10,78,10,4,2.7600000000000002,1.271358597384176,0.3407854014275846,117,-3.4382306729232246,-3.152761204365696,0.23735618735408598,17,0.6666666666666666,1.1237271650553808,-3.152761204365696,0.23735618735408598,-2.828905199999965,24,-1.2660564677370207,1.6735364751759685,1.1660360545819204,18,-0.809885541367813,1.7127882778225139,1.089156924337531,17,-1.5305047653433461,1.539626866241574,1.422119447081971,21,-2.8039068519131325,0.9498483489035467,-0.1924414459410717,18,-1.5745544184056166,1.514995428807366,1.388746628505122,19,1.991099200000157,117,0.39316239316239315,COMPLETE
310,-9999.0,2026-04-28 13:41:42.997282,2026-04-28 13:41:50.680383,0 days 00:00:07.683101,2,35,11,6,34,0.8,10,80,14,4,2.3800000000000003,2.1144876370325356,1.3485884560359283,129,-3.8236739139847167,-3.293841355045944,0.6983137821103702,18,0.8333333333333334,1.5908729008597498,-0.9726772098531886,1.1139905575663698,0.20691680000006762,20,-0.7212001382114391,5.0,5.135667840445923,23,-0.7741143706602238,3.062367477497585,2.6315672473778307,23,-1.98148469667607,1.1566498933003069,0.4399296485905646,21,-3.293841355045944,0.6983137821103702,-1.3410399474615642,24,-1.1048069913168708,1.655604111720583,1.0184891472627466,18,8.23620100000011,129,0.5116279069767442,COMPLETE
311,-9999.0,2026-04-28 13:41:50.685646,2026-04-28 13:41:58.326765,0 days 00:00:07.641119,2,52,12,5,47,0.9,9,81,15,5,2.4400000000000004,1.8229795026198887,1.1818145117072483,103,-3.212212749876738,-2.4029387156127417,0.20015176999803908,12,0.6666666666666666,1.6082951368530172,-2.062136763618996,3.2834352389786847,4.6771604000000355,19,-0.92816291465044,0.8483202660133011,-0.3311889610639329,20,-0.4942802998739825,2.1781684268773214,1.1836625172203297,12,-1.0697510312391243,2.3587912954713883,2.2192627088181816,18,-2.4029387156127417,0.20015176999803908,-2.273946701773344,16,-1.0497682780922841,2.069010018380597,1.6159371070422202,18,7.158478000000024,103,0.42718446601941745,COMPLETE
312,-9999.0,2026-04-28 13:41:58.332258,2026-04-28 13:42:05.963865,0 days 00:00:07.631607,2,41,12,6,36,0.8,12,80,14,5,2.3400000000000003,1.9440554272224067,1.452309298203062,114,-3.2145084942959747,-3.1336981584583055,0.49259892562230906,17,0.8333333333333334,1.6938890742311257,-2.0410709695384,3.6483160174107336,4.84313440000006,18,-0.8993928487728415,2.2579626119876552,2.551305638950807,22,-0.512904921750937,2.0887803261301783,1.069377932792559,17,-1.2142770903994737,2.058029714759049,1.8807746476676934,18,-3.1336981584583055,0.49259892562230906,-1.8360040824277668,19,-1.1147353226347951,1.118644967424516,0.20526725223501963,20,8.901986200000046,114,0.49122807017543857,COMPLETE
313,-9999.0,2026-04-28 13:42:05.969077,2026-04-28 13:42:13.612591,0 days 00:00:07.643514,2,35,11,5,49,0.8,8,83,10,5,2.6,1.6320150523146808,0.8838653693358512,112,-2.2318230138944557,-1.9764975904771147,0.46606591080510457,15,0.6666666666666666,1.4459405692732714,-1.2714528423533689,0.7727570993460572,-0.40587399999998386,15,-0.8918992096835203,2.6180233898356864,3.1714641483975736,22,-0.7047311509628815,2.4599355929474402,1.764805871120645,18,-0.6776137999679787,2.161732878834861,1.792603844167373,17,-1.9764975904771147,0.46606591080510457,-1.649388165563892,20,-1.4250711080473428,1.3135754421189363,0.6295805178933911,20,5.344018000000084,112,0.4375,COMPLETE
314,-9999.0,2026-04-28 13:42:13.617796,2026-04-28 13:42:21.249267,0 days 00:00:07.631471,2,30,10,6,53,0.8,13,82,13,5,2.66,1.847634667487261,1.084794031970554,97,-2.0536493131518383,-1.839523555135906,0.7417934613849072,10,0.6666666666666666,1.5660583394387604,-0.9985090538099965,0.7417934613849072,-0.34924500000000913,11,-1.839523555135906,1.3633429613199834,1.2509878123853513,23,-0.9095309973755294,0.8384306342192293,-0.20582775564763622,12,-1.1910536344972125,5.0,3.125126434234371,10,-0.9122888930059719,1.3760591777463078,0.968911286981955,21,-1.4939423366356417,1.7661817702531375,1.7188114138692923,20,6.644506000000017,97,0.44329896907216493,COMPLETE
315,-9999.0,2026-04-28 13:42:21.254811,2026-04-28 13:42:28.904660,0 days 00:00:07.649849,2,46,11,6,43,0.95,13,80,14,4,2.54,2.133039140578036,0.2822030787175985,44,-2.0082403219496885,-2.0082403219496885,0.235909377960221,5,0.6666666666666666,1.3214842451674105,-1.2701615029644064,0.235909377960221,-0.7743599999999518,7,-0.4288398322371668,2.1915172799722873,0.6222988332451163,8,-0.45733629414705995,1.5329490901366305,0.37693333301282994,8,-0.6689840101419461,5.0,2.1919024071392457,7,-2.0082403219496885,0.35492446856626086,-1.3926140112000995,9,-0.3209816059755476,3.4829346268328165,0.6690579101084504,5,1.6655938000001091,44,0.45454545454545453,COMPLETE
316,-9999.0,2026-04-28 13:42:28.909761,2026-04-28 13:42:36.577618,0 days 00:00:07.667857,2,53,12,6,59,0.8,10,88,12,5,2.58,1.603111768292149,1.6936435714634008,143,-2.565651490067611,-2.0478436890812493,0.6309901871327526,16,0.5,1.5922242441997432,-2.044570218333279,3.1804573975887602,6.4565524000000485,29,-1.4583146807107916,0.7517596644256437,-0.6437388629917606,23,-1.109840439441059,0.7371604450742163,-0.4279038010274072,16,-1.2763550149152938,2.858365045950911,5.18016186895518,30,-2.0478436890812493,0.6309901871327526,-1.4858652141346518,24,-0.8978946505656736,1.4599378695806102,1.0826550379789968,21,10.309854200000036,143,0.4125874125874126,COMPLETE
317,-9999.0,2026-04-28 13:42:36.583245,2026-04-28 13:42:44.228866,0 days 00:00:07.645621,3,47,14,5,60,0.85,10,82,11,4,2.74,1.7766132723353019,0.748871236414352,92,-2.784661485966838,-2.736567457308029,0.22440288148881501,13,0.8333333333333334,1.3862051787704812,-2.736567457308029,0.22440288148881501,-2.413875399999965,19,-1.2130730539154861,1.773583070688899,1.232439145349562,17,-0.6332592238324661,2.3347317745635094,1.2545062009661656,13,-0.8239309327380886,3.3752844807247926,2.516262476016018,14,-2.161192247773806,1.151154908694627,0.46526983510701836,16,-1.5393624822809693,1.8005225178511675,1.4386251610473133,13,4.504311000000083,92,0.42391304347826086,COMPLETE
318,-9999.0,2026-04-28 13:42:44.233988,2026-04-28 13:42:51.896668,0 days 00:00:07.662680,2,31,10,7,51,0.8,10,81,15,5,2.66,1.6239371686784179,1.5447585882310175,144,-2.0323087346224447,-2.0323087346224447,0.9454672932646122,18,0.8333333333333334,1.5270746980168468,-1.5202185867830116,1.288460495867769,0.6980744000000261,19,-2.0323087346224447,1.9006838086849238,3.02598874720883,30,-1.7697785896006055,0.9454672932646122,-0.13164832433456564,18,-1.1608603566970153,2.8694681082742695,2.8169966341020425,18,-1.0409428399571752,1.3375680136220747,1.3920309354810367,29,-1.872252031368455,1.4019752923568565,1.4671091369287348,30,9.594778199999986,144,0.4305555555555556,COMPLETE
319,-9999.0,2026-04-28 13:42:51.901795,2026-04-28 13:42:59.626782,0 days 00:00:07.724987,3,34,11,5,46,0.8,8,88,10,3,2.74,2.018869468565152,0.7945338398214282,85,-2.4651457555417275,-2.4651457555417275,0.7810380583327713,12,0.6666666666666666,1.5216686436899045,-1.7295563033101276,0.7950413654862557,-0.33742339999998094,13,-2.4651457555417275,1.4819303061583549,0.8525874294925906,17,-0.45736628244586497,5.0,2.6348864141656936,14,-0.8100341538735154,2.888519005136036,1.9924697698605165,12,-1.702988944516266,0.7810380583327713,-0.5832277577779044,17,-1.2074897578589723,1.1666880762774927,0.20791058318765376,12,4.819946999999991,85,0.4470588235294118,COMPLETE
320,0.4882005328981343,2026-04-28 13:42:59.632003,2026-04-28 13:43:07.268517,0 days 00:00:07.636514,2,33,10,7,41,0.8,15,81,15,4,2.5,2.4508110253700646,2.1063501313454727,105,-1.528463659632639,-1.528463659632639,1.2527948996857525,12,1.0,2.2532756843106996,-0.8480162373272229,1.4492057808736696,0.4140150000000231,12,-0.7222724806218317,3.1895982896959367,4.130872567937804,22,-0.9700994265587839,3.376427529781631,2.4000643063507354,16,-1.0920320626524138,2.6738313473876945,2.5583127618079793,17,-1.528463659632639,1.2527948996857525,0.8380917463741921,21,-0.6286205477956439,2.763008304795702,2.2967444056021025,17,13.274294999999924,105,0.5428571428571428,COMPLETE
321,-9999.0,2026-04-28 13:43:07.274564,2026-04-28 13:43:14.871227,0 days 00:00:07.596663,2,33,10,7,36,0.8,12,81,15,4,2.4400000000000004,2.1683292750441434,1.7838695422263242,130,-3.423925770591489,-3.423925770591489,0.7759938560212627,18,0.6666666666666666,1.764663671813331,-1.7660312905677058,0.7759938560212627,-0.43167999999996765,19,-0.7257916020442473,3.2862550200803295,4.116568402479803,22,-1.1952236549381667,2.220787827139974,2.1004210804818513,23,-1.0488140670233213,2.993975190956285,3.0829551152007806,19,-3.423925770591489,0.885204387176048,-0.6233392992181952,29,-0.6408839739474971,2.84775936889096,2.4582919544136717,18,11.093059999999944,130,0.5230769230769231,COMPLETE
322,-9999.0,2026-04-28 13:43:14.876319,2026-04-28 13:43:22.488007,0 days 00:00:07.611688,2,31,10,7,41,0.9,16,80,14,4,2.6,3.4970646570523187,1.5913927431895456,44,-1.3799466599545314,-1.3799466599545314,2.006742083113517,3,1.0,3.0932986718982356,-0.2810316492461924,5.0,0.4714120000000044,3,-0.8754254218736636,5.0,2.740260085127444,5,-0.17127669073869242,2.6784621174109,0.5185082352954895,5,-1.169224394053145,3.6883690388245673,1.8939354731712932,7,-1.3799466599545314,2.608814702964933,2.408558917240322,11,-0.9776425836878214,2.006742083113517,1.5156817483027218,13,9.9124599999999,44,0.6363636363636364,COMPLETE
323,-9999.0,2026-04-28 13:43:22.493815,2026-04-28 13:43:30.120106,0 days 00:00:07.626291,3,45,12,5,40,0.8,12,78,11,4,2.64,1.3320553709180802,0.28777883846762276,89,-2.9749670731266,-2.593914936414454,0.28088788445728613,12,0.5,1.1397041967368458,-2.593914936414454,0.28088788445728613,-2.125544399999979,19,-1.3215561421940911,0.9745833173361321,-0.03381924302623407,12,-1.1073385376455867,1.4906080386581628,0.7512757754606136,15,-0.9940622202832634,2.670910094505314,2.0267598779836415,13,-2.1868538646938678,0.8394526890616155,-0.46887793648414666,14,-1.8081382667187988,1.7358902014899709,1.576878956871841,16,1.681249200000079,89,0.4044943820224719,COMPLETE
324,-9999.0,2026-04-28 13:43:30.125886,2026-04-28 13:43:37.777036,0 days 00:00:07.651150,2,34,12,7,54,0.8,12,76,10,3,2.4200000000000004,1.9313878824354094,1.086952409633122,94,-2.0050349667980667,-1.8767209182852118,0.34877584120369065,11,0.6666666666666666,1.6483513599724464,-1.8057410859356864,0.34877584120369065,-1.0439514000000094,11,-1.8767209182852118,2.3274218672781823,2.7143480747270354,21,-0.41106935495535746,5.0,3.200063038470291,17,-1.8596204163736345,1.960771104208472,1.666047089587952,14,-1.3130271477801976,1.0651976493081463,0.16052134706723287,18,-1.1281713090020142,0.8861608326139649,-0.175313692053769,13,6.626189799999915,94,0.5,COMPLETE
325,0.44786135547798905,2026-04-28 13:43:37.782177,2026-04-28 13:43:45.390222,0 days 00:00:07.608045,2,32,10,7,37,0.8,13,81,15,4,2.52,2.010472074505468,1.6812965234075492,115,-3.253436715529944,-3.253436715529944,1.0791509907034718,14,1.0,1.7685985373590174,-1.2360516050702592,1.1853750154862857,0.22444280000000205,14,-0.7236334584398962,3.0139679054053983,3.806716898006024,21,-1.2199088236258,1.4327813622841161,0.8613388629454155,19,-1.1186221933861873,2.4049737855178517,2.191090902614179,16,-3.253436715529944,1.0791509907034718,0.3959480512372826,27,-0.6444886655690374,2.9465833876356835,2.6082416256423935,18,10.467697199999936,115,0.5043478260869565,COMPLETE
326,-9999.0,2026-04-28 13:43:45.396005,2026-04-28 13:43:53.021802,0 days 00:00:07.625797,2,56,11,7,38,0.8,14,78,10,3,2.56,1.1904471423531218,-0.12990942389281188,99,-3.5949181502372083,-2.5063290727579743,0.35685083537001894,14,0.5,0.9360016570519544,-2.0178375290717714,0.35685083537001894,-1.2841887999999857,14,-1.0211559343019907,1.0457983065895913,0.08569731532535041,17,-1.0466322208440662,1.242453122710116,0.31814969832915097,14,-1.2154451692205164,3.425473929893843,3.3970672366544052,18,-2.5063290727579743,0.5009361496767016,-2.1796078949310793,21,-2.1037744889953114,0.5711705098784586,-1.1165740987347128,15,-0.8713079999999152,99,0.3838383838383838,COMPLETE
327,-9999.0,2026-04-28 13:43:53.027559,2026-04-28 13:44:00.671629,0 days 00:00:07.644070,2,38,10,6,40,0.8,11,80,14,4,2.7600000000000002,1.3805463245775462,0.7429638537105081,139,-3.719782463736067,-3.7170644930945325,0.6394334608366287,22,0.6666666666666666,1.2492757422100993,-2.2287090535113894,0.7686022415195387,-0.6344672000000107,24,-1.5857763095933448,1.8411718121915106,2.2533785477775403,25,-1.0707023418659116,1.1777391382932887,0.38713359853064233,23,-1.8302038808686238,1.1214216063139206,0.36697557480560583,22,-3.7170644930945325,0.6394334608366287,-1.7255599015371992,23,-1.12998857941886,2.7349096883103914,3.8103225026864695,22,4.4391772,139,0.4172661870503597,COMPLETE
328,-9999.0,2026-04-28 13:44:00.677168,2026-04-28 13:44:08.319890,0 days 00:00:07.642722,2,37,11,7,41,0.95,15,80,14,4,2.4800000000000004,2.5628973799621897,0.9527437456461305,30,-0.950100550225682,-0.950100550225682,0.0,1,0.6666666666666666,2.8767800585373298,-0.21478656658878073,0.0,-0.1156299999999999,1,-0.6320554536143681,5.0,3.2851942701345394,7,-0.1713743236993494,1.593248871048632,0.18337013145763859,4,-0.6534503852863827,4.192827826086938,1.4210262118402595,6,-0.950100550225682,0.8669768100148008,-0.17932634006104786,5,-0.3103796415548032,3.7243307726227686,1.1218282005053926,7,5.80949759999998,30,0.6,COMPLETE
329,-9999.0,2026-04-28 13:44:08.325782,2026-04-28 13:44:15.933993,0 days 00:00:07.608211,2,31,10,7,37,0.8,13,89,13,4,2.6,2.2747368425190575,1.7464858422669243,92,-1.4591134200655205,-1.379138852710593,1.263754201599493,11,1.0,2.181856225816551,-1.1079120569827536,1.5334345594083731,0.5164340000000323,12,-0.872281364003602,3.0619746268325545,3.6996238843888696,19,-1.2136451364129501,1.263754201599493,0.5239498639825424,17,-1.379138852710593,1.6754094368340593,0.8469907952280753,11,-0.8735366865007163,2.167875604079217,2.3647568527138674,19,-1.0231280359875754,3.9459726263606485,2.5271596572881583,14,10.901169999999926,92,0.5108695652173914,COMPLETE
330,-9999.0,2026-04-28 13:44:15.939819,2026-04-28 13:44:23.570621,0 days 00:00:07.630802,2,38,10,6,41,0.85,15,80,14,4,2.64,2.366701207840259,1.3194610757983671,79,-1.1798517017072347,-1.1772122091149664,1.0026235879426388,11,1.0,2.055587744901819,-0.38419712911131937,2.8518089457713187,1.122788800000074,11,-0.8737717308093249,4.380136601044676,3.3278987258310577,16,-0.5771642447766914,1.5387742651136889,0.520623732017711,11,-0.8153294053507385,2.088790385831738,1.2291803248795974,11,-1.1772122091149664,1.0026235879426388,0.006323744833425238,15,-0.6529567493980761,2.338073461337496,1.7099511272283374,15,8.147986800000107,79,0.5316455696202531,COMPLETE
331,-9999.0,2026-04-28 13:44:23.575663,2026-04-28 13:44:32.476761,0 days 00:00:08.901098,2,39,12,7,56,0.9,9,87,11,5,2.5,2.4466636282590697,1.0139728027249533,66,-1.5231290782619107,-1.1930579581534424,0.45725885459044524,7,0.8333333333333334,1.944872656965923,-1.1174789121541073,0.45725885459044524,-0.6537100000000073,9,-0.3876859327207628,3.8797758680756926,2.9953106452188516,15,-0.4617186103508756,3.613610415282118,1.498939328992921,11,-0.5297844369425414,4.166371549458484,1.6357204628939082,7,-1.1930579581534424,1.0907545991768781,0.19554343249323924,12,-0.4636358022924992,1.4722104829708018,0.4120329467508066,12,6.196729999999873,66,0.5,COMPLETE
332,-9999.0,2026-04-28 13:44:32.484736,2026-04-28 13:44:40.119095,0 days 00:00:07.634359,2,48,10,6,54,0.8,14,81,15,3,2.64,1.2584944102649376,0.33044318559751945,109,-3.373251179159536,-2.585869263107098,0.5466013386829794,14,0.6666666666666666,1.1255411851564887,-1.852539726891418,1.7648497447877034,1.3980611999999892,15,-2.0883793467255876,1.1074704772404753,0.19996674255944313,17,-1.9188907212947466,0.5466013386829794,-0.935390448941209,15,-1.427030874540622,2.281429388124258,2.984182709024319,23,-2.585869263107098,0.5775324265549139,-2.1571822225942006,25,-2.047375712320986,1.273083086199296,0.4930211335367751,14,1.9180584000000778,109,0.3669724770642202,COMPLETE
333,-9999.0,2026-04-28 13:44:40.124559,2026-04-28 13:44:47.718909,0 days 00:00:07.594350,2,36,10,7,38,0.8,14,81,15,4,2.6,2.0980950479643816,1.5788555695605275,110,-1.9181209437531106,-1.9155178771646908,0.8205550794383236,16,0.8333333333333334,1.8516120904612623,-0.8451806839057875,1.6827055275289833,0.753782000000025,16,-0.8768927757254177,2.7787614892858388,3.217274761953859,21,-0.9764958069861863,2.792639914819963,2.331278253438085,19,-1.3929507851189566,1.579991712874384,1.1706194174824436,18,-1.9155178771646908,0.8205550794383236,-0.6067681960659432,19,-0.6483708525284466,2.9339165638387987,2.6069471805546973,17,9.801970000000026,110,0.5,COMPLETE
334,0.48179037608423225,2026-04-28 13:44:47.724728,2026-04-28 13:44:55.337880,0 days 00:00:07.613152,2,33,10,7,42,0.8,15,81,15,4,2.4800000000000004,2.372254583782858,2.0388402906403162,106,-1.5365283403881265,-1.5365283403881265,1.2423769969455116,12,1.0,2.1834694999760074,-0.84811242216669,1.4367441355814816,0.40252960000000115,12,-0.7223547909702805,3.16306798986486,4.081287609311368,22,-0.4367887156888696,3.347900986723718,2.3726550935493362,16,-1.2697672972602372,2.30375322537827,2.295407213609413,18,-1.5365283403881265,1.2423769969455116,0.8063102478842232,21,-0.6310955696846109,2.7396841682033073,2.2748519794875577,17,12.827247199999903,106,0.5377358490566038,COMPLETE
