ema_period,lookback_bars,min_close_ratio,left_bars,right_bars,rr_target,total_periods,positive_periods,positive_ratio,total_return_sum,total_trades_sum,avg_quarter_return,median_quarter_return,min_quarter_return,max_quarter_drawdown_worst,avg_profit_factor,median_profit_factor,min_profit_factor,min_trades_per_period,avg_trades_per_period,long_trades_total,short_trades_total,plateau_score
60,20,0.8,4,4,2.0,8,7,0.875,22.07839000000019,210,2.759798750000024,2.7465150000000937,-0.32948999999998785,-1.4672438219424517,2.2494751133951643,2.157935753721738,0.8856298877785195,20,26.25,113,97,0.4983566945711875
60,24,0.85,4,3,2.0,8,8,1.0,18.518060000000247,174,2.314757500000031,2.2309000000000245,0.8442200000000399,-2.322086302405475,2.5177041196384753,2.3637143037711583,1.3651754894412316,12,21.75,85,89,0.49832451904754665
55,28,0.85,3,4,2.2,8,8,1.0,17.449586000000128,157,2.181198250000016,2.3039269999999945,0.31796599999998065,-0.9472899569671218,2.588793197265967,2.630922465605357,1.1858787216256215,12,19.625,91,66,0.49757430644348816
55,24,0.85,3,4,2.0,8,8,1.0,16.12988000000004,136,2.016235000000005,2.19570499999997,0.09980000000002764,-0.945536320914604,2.962457981640095,2.8605722408546326,1.06325824322098,10,17.0,78,58,0.49641259720627107
60,24,0.8,4,4,2.2,8,7,0.875,22.916930000000278,188,2.8646162500000347,2.638892000000048,-0.3242320000000021,-1.3647804049684287,2.5294682424408492,2.3915344653222217,0.8799038436607622,16,23.5,105,83,0.4957841513436319
50,24,0.85,4,4,2.2,8,8,1.0,16.703189999999978,137,2.0878987499999972,2.4257050000000335,0.16063999999997858,-0.988307222069551,2.6792757476580507,2.6944437556938894,1.0894357375497514,12,17.125,77,60,0.49523664327454475
55,20,0.8,3,4,2.4,8,7,0.875,21.472576000000153,206,2.684072000000019,3.070004999999998,-0.012947999999990412,-1.6451577836504905,2.2483007434086426,2.306506878959356,0.9941831316208064,19,25.75,117,89,0.49447873351701255
50,24,0.85,3,3,2.2,8,8,1.0,18.850579999999972,159,2.3563224999999965,2.5023559999999723,0.6366659999999635,-1.5814115501439656,2.373213590957691,2.416894215142346,1.3179324051694894,12,19.875,78,81,0.49416059300394416
50,28,0.8,3,4,2.0,8,8,1.0,19.58184999999999,193,2.4477312499999986,2.2717350000000414,0.2722200000000008,-1.5571990105549278,2.2439184940074908,2.275546207601823,1.125689115438961,14,24.125,110,83,0.4928694317651583
55,28,0.85,3,3,2.4,8,8,1.0,18.80909800000019,197,2.351137250000024,2.187779000000023,1.263503999999993,-2.15981216907219,2.1258061780574398,2.0479707727583767,1.4037734401963449,14,24.625,98,99,0.49217630316536554
55,28,0.85,3,4,2.0,8,8,1.0,16.64548000000008,157,2.08068500000001,2.2473799999999877,0.1335499999999934,-0.9444887483852011,2.585697303820015,2.5608396201378327,1.0780715651142059,12,19.625,91,66,0.4901058340536433
55,28,0.8,4,4,2.4,8,8,1.0,18.43573800000009,207,2.304467250000011,2.3171119999999767,0.0631920000000008,-1.892840095049797,2.0433029719006486,1.926660556168422,1.0229545355477156,17,25.875,117,90,0.4877531470416924
60,28,0.8,4,4,2.2,8,7,0.875,22.788794000000266,204,2.8485992500000332,2.8628360000000463,-0.3612519999999897,-1.367941221151491,2.282424178624919,2.5495488548711434,0.8680015638759367,17,25.5,115,89,0.487459542880527
60,24,0.85,3,3,2.0,8,8,1.0,16.446650000000208,166,2.055831250000026,2.1332800000000263,0.8442200000000399,-2.322086302405475,2.4556822125969973,2.287247745436765,1.3651754894412316,12,20.75,81,85,0.4874556361954725
50,28,0.8,3,4,2.4,8,8,1.0,18.63731800000008,193,2.32966475000001,2.2622190000000097,0.759828000000029,-1.7313249799599022,2.0527516524843654,2.047006793733816,1.3298270730512716,14,24.125,110,83,0.4870639831464699
50,20,0.85,3,3,2.0,8,8,1.0,17.94437000000011,184,2.2430462500000137,2.22855500000001,0.39674000000002874,-1.7251440669987042,2.109294630531282,2.071288236352099,1.1981203683358903,15,23.0,93,91,0.48705521342500663
55,20,0.75,3,4,2.2,8,7,0.875,23.962960000000123,249,2.9953700000000154,3.195173000000062,-0.8174500000000084,-1.7981156218151317,2.0329177427940666,2.2528522289960344,0.7362554042717897,25,31.125,138,111,0.4869666252014997
60,24,0.8,4,4,2.0,8,7,0.875,21.20406000000017,188,2.650507500000021,2.6116250000000174,-0.5401899999999848,-1.3310667691756257,2.511378130089069,2.3977889967564643,0.7999125851461479,16,23.5,105,83,0.4854253010644219
60,20,0.75,3,4,2.2,8,7,0.875,24.310120000000303,247,3.038765000000038,3.3785749999999948,-0.958605999999973,-2.0307245368377065,2.02967151048873,2.184429618040076,0.6936440975884178,25,30.875,136,111,0.4852386667437859
50,28,0.85,3,4,2.2,8,8,1.0,16.853299999999983,153,2.106662499999998,2.4122430000000916,0.24936199999998632,-1.5536861312161387,2.4469690920966007,2.6458153361119656,1.1292633870716893,12,19.125,85,68,0.48295043443161695
60,20,0.8,3,4,2.2,8,7,0.875,21.722122000000287,201,2.715265250000036,2.6138540000000487,-1.0582320000000034,-1.790139024721043,2.196866633906729,2.028965039949558,0.6326743980200715,20,25.125,110,91,0.48265756999253523
55,28,0.8,4,4,2.2,8,7,0.875,21.596298000000147,207,2.6995372500000183,2.716277999999994,-0.17148400000001063,-1.8982869496398578,2.267063764005986,2.2314188832313433,0.9377083242520652,17,25.875,117,90,0.48235620392218315
55,28,0.85,4,4,2.4,8,8,1.0,15.784646000000091,166,1.9730807500000114,2.091247000000007,0.6299659999999818,-1.6340791198922555,2.3464099757735073,2.310457447309949,1.2046028379620373,13,20.75,95,71,0.481526639207696
55,20,0.75,3,4,2.0,8,7,0.875,23.07383000000004,249,2.884228750000005,3.0172650000000245,-1.0249000000000064,-1.8571805517668591,2.0498864790658597,2.110758003198897,0.6693230947925386,25,31.125,138,111,0.48150820748616036
55,20,0.75,3,4,2.4,8,7,0.875,22.88102400000005,249,2.860128000000006,2.918089000000068,-0.6099999999999994,-1.7601877917418007,1.9358877462080892,2.035758683927842,0.8031877137510501,25,31.125,138,111,0.4809247969017377
60,20,0.75,3,4,2.4,8,7,0.875,23.299574000000113,247,2.912446750000014,3.227985000000033,-0.761291999999969,-1.9359996475224468,1.9364252185098976,2.1514904363480043,0.7567026519146418,25,30.875,136,111,0.4797827712644688
60,28,0.85,3,3,2.4,8,8,1.0,19.35801600000022,198,2.4197520000000274,2.514379000000011,0.5464799999999714,-2.318021447934951,2.1499319689148475,2.2062767742565237,1.156748012253463,13,24.75,97,101,0.47976897169620697
50,28,0.85,4,4,2.4,8,8,1.0,16.301144000000043,164,2.0376430000000054,1.7331390000000502,0.5896959999999618,-1.6821096748131703,2.2857042466237414,1.9976383812857748,1.192118432026678,13,20.5,90,74,0.4796886912381886
60,28,0.8,4,4,2.0,8,7,0.875,21.452600000000174,204,2.681575000000022,2.522115000000036,-0.5772099999999725,-1.3715527861086647,2.275952420614197,2.5248227158260512,0.7890923307963066,17,25.5,115,89,0.4789508003320195
50,28,0.85,3,4,2.0,8,8,1.0,16.044999999999977,153,2.005624999999997,2.2900350000000125,0.051320000000010246,-1.557618395168904,2.503787494672061,2.5080832605867585,1.0266030791560832,12,19.125,85,68,0.47863415592400177
60,24,0.8,3,4,2.2,8,7,0.875,21.282512000000274,180,2.6603140000000343,2.6415810000000373,-0.8770920000000015,-1.6103389809512374,2.4620155843073865,2.38243266060865,0.6751234364408837,16,22.5,102,78,0.4768634417682495
55,28,0.8,4,4,2.0,8,7,0.875,20.652500000000096,207,2.581562500000012,2.785694999999988,-0.40615999999999985,-1.9037652425378342,2.2906349048833174,2.3027769834430885,0.8524621129564254,17,25.875,117,90,0.47655827854973415
60,28,0.85,4,3,2.4,8,8,1.0,19.07756000000027,205,2.3846950000000335,2.446029000000016,0.7036799999999843,-2.318021447934951,2.057959948877042,2.1371163176076617,1.2018380201700287,13,25.625,101,104,0.47592226101097956
60,20,0.75,3,4,2.0,8,7,0.875,22.70922000000012,247,2.838652500000015,3.2072949999999545,-1.155919999999988,-1.9870988059954988,2.009113195539907,2.1750331452439835,0.6305855432621984,25,30.875,136,111,0.4759031624775062
60,20,0.85,4,4,2.0,8,7,0.875,16.85007000000016,159,2.10625875000002,2.2824549999999832,-0.09276999999998647,-1.4454101069563297,2.616956879195242,2.262388512133099,0.9649155317885693,15,19.875,85,74,0.47540517719652386
55,20,0.85,3,4,2.2,8,7,0.875,17.971322000000143,154,2.246415250000018,2.4430209999999786,-0.06309200000002013,-1.3434718691266445,2.600649135463848,2.536738818893781,0.9680916810381863,14,19.25,85,69,0.47443122216908723
60,20,0.8,3,4,2.0,8,7,0.875,20.235200000000177,201,2.529400000000022,2.294680000000049,-1.2239299999999953,-1.8303143314063315,2.188790688070103,2.033901498307907,0.5751585436546114,20,25.125,110,91,0.47417630449265863
55,28,0.85,3,4,2.4,8,8,1.0,14.706066000000128,157,1.838258250000016,2.070876999999982,0.3320180000001116,-1.7544028693556812,2.4028509122076174,2.2515176863326833,1.1515600250152307,12,19.625,91,66,0.47258067976421225
60,24,0.8,4,4,2.4,8,7,0.875,19.68865200000014,188,2.4610815000000175,2.546584999999979,-0.10827399999997489,-1.7326880720349558,2.273272588530789,2.2398029159533426,0.9598951021753819,16,23.5,105,83,0.47222843815338045
50,28,0.85,3,4,2.4,8,8,1.0,14.934734000000116,153,1.8668417500000145,1.5450010000000458,0.447404000000029,-1.7390366741153913,2.3032820084629133,1.9672394581425,1.2319236949873067,12,19.125,85,68,0.47175111735206143
55,24,0.85,4,3,2.4,8,7,0.875,20.002166000000077,180,2.5002707500000096,2.743196999999997,-0.27257199999998205,-1.9019850364535855,2.3839935385850515,2.414840198317518,0.9163648413959894,15,22.5,87,93,0.4713524679028245
60,24,0.85,4,4,2.2,8,7,0.875,17.286132000000155,141,2.1607665000000194,2.1928690000000195,-0.15650400000000175,-1.127401280196871,2.8720082647163614,2.5006484120755945,0.9364592679807636,11,17.625,78,63,0.4702447725540648
55,20,0.85,3,4,2.0,8,7,0.875,16.897830000000102,154,2.1122287500000128,2.19570499999997,-0.23710999999998483,-1.3812190386818668,2.661119020910025,2.4406048993202383,0.8800833463983558,14,19.25,85,69,0.46972005220802654
60,24,0.8,3,4,2.0,8,7,0.875,19.75271000000013,180,2.469088750000016,2.496464999999981,-1.0427899999999934,-1.6502863462677348,2.45392375236473,2.4816212774627724,0.6137485785826226,16,22.5,102,78,0.46806736153020323
50,24,0.85,3,3,2.0,8,8,1.0,15.822370000000085,159,1.9777962500000106,2.145359999999963,0.39674000000002874,-1.6171876233412315,2.1574669008706273,2.1971765592203214,1.1981203683358903,12,19.875,78,81,0.4670461091602611
60,28,0.8,4,4,2.4,8,7,0.875,19.739020000000142,204,2.4673775000000178,2.362411000000064,-0.1452939999999625,-1.7326862921943729,2.074447903690325,2.108289131465815,0.9469107969555722,17,25.5,115,89,0.4669567206017678
55,24,0.85,3,3,2.4,8,7,0.875,19.361664000000125,170,2.4202080000000157,2.65482800000002,-0.026571999999980278,-1.9019850364535855,2.411879584169524,2.386093679549577,0.9911810584588473,13,21.25,83,87,0.46333753636456265
60,20,0.85,3,4,2.2,8,7,0.875,16.72028600000024,150,2.09003575000003,2.4144030000000205,-0.821512000000002,-1.7859426150221156,2.6147587612233902,2.587444592574047,0.6893143079733325,15,18.75,82,68,0.46208186980499316
60,28,0.85,4,4,2.2,8,7,0.875,18.536156000000204,165,2.3170195000000255,2.451520000000018,-0.3242320000000021,-1.361932616097015,2.461158527089143,2.4012060457250506,0.8799038436607622,13,20.625,93,72,0.4609550020204033
55,28,0.8,3,4,2.2,8,7,0.875,19.344672000000106,198,2.4180840000000132,2.7641029999999955,-0.7243440000000212,-1.7656563096722822,2.1762570548273885,2.20029265586429,0.7368815657556288,16,24.75,113,85,0.4570023538232336
60,28,0.8,3,4,2.2,8,7,0.875,20.165946000000226,196,2.520743250000028,2.5447270000000133,-0.9141119999999892,-1.6470851310028896,2.1517989098274475,2.216215501914307,0.665991179447459,16,24.5,112,84,0.45661646451425714
60,24,0.85,4,4,2.0,8,7,0.875,15.64620000000011,141,1.9557750000000138,2.1208349999999876,-0.36618999999998847,-1.2102594224684782,2.7760869141361337,2.401854845324346,0.8513266072552391,11,17.625,78,63,0.4554793628846743
60,28,0.85,4,4,2.0,8,7,0.875,17.377790000000193,165,2.172223750000024,2.3659700000000283,-0.5401899999999848,-1.3556589302354751,2.457080876895311,2.548661421729819,0.7999125851461479,13,20.625,93,72,0.45323896509943484
55,20,0.85,4,4,2.4,8,7,0.875,15.774856000000115,163,1.9718570000000144,2.4851680000000376,-0.5511740000000098,-1.6531660103474972,2.294083758761229,2.3615308115385663,0.8139679153770552,16,20.375,88,75,0.4531527845014066
50,24,0.85,4,3,2.4,8,7,0.875,18.169408000000065,170,2.271176000000008,2.6621539999999833,-0.4536999999999347,-1.7643017100272125,2.2475816829492543,2.4525620459647026,0.8607880799985452,14,21.25,82,88,0.4511243787972687
50,24,0.85,4,4,2.0,8,7,0.875,14.631659999999957,137,1.8289574999999947,2.073470000000033,-0.017250000000013088,-0.9906023362255669,2.5099389389184736,2.4494943233580826,0.9903961250452316,12,17.125,77,60,0.45002850526660493
60,28,0.8,3,4,2.0,8,7,0.875,19.08062000000014,196,2.3850775000000173,2.3690700000000064,-1.079809999999981,-1.6870790812231777,2.1516292316780152,2.2904132387857112,0.6054465267704183,16,24.5,112,84,0.4499162522486022
60,20,0.85,3,4,2.0,8,7,0.875,15.006880000000123,150,1.8758600000000154,2.2853649999999837,-0.9872099999999939,-1.8260183168985822,2.552751478512045,2.352222356885493,0.6266493708848487,15,18.75,82,68,0.4498492571765038
55,28,0.8,3,4,2.0,8,7,0.875,18.339740000000084,198,2.2924675000000105,2.6524450000000366,-0.9087600000000084,-1.7707518419485695,2.1599279108036944,2.2724925524646977,0.66989233250512,16,24.75,113,85,0.449712354630647
60,24,0.85,3,4,2.2,8,7,0.875,15.651714000000151,133,1.956464250000019,2.1928690000000195,-0.7093640000000012,-1.6748851636561441,2.810659177589483,2.6524660015916686,0.711997726396138,11,16.625,75,58,0.44933236961703954
60,20,0.8,3,4,2.4,8,6,0.75,20.042418000000175,201,2.505302250000022,2.2786869999999793,-0.8925339999999893,-1.7500653248408655,2.074056818893901,1.9648905969757517,0.6901902523855367,20,25.125,110,91,0.44771919191591286
60,20,0.85,4,4,2.4,8,7,0.875,14.948008000000158,159,1.8685010000000197,2.366360000000034,-0.5929260000000047,-1.8351720643630416,2.3457586998635525,2.1417963650583633,0.8295381430850803,15,19.875,85,74,0.44734863039476624
55,20,0.85,3,4,2.4,8,7,0.875,15.31601800000012,154,1.914502250000015,2.6028240000000147,-0.30517400000001915,-1.7389709140510214,2.358038349995438,2.766585437535153,0.8876711118636279,14,19.25,85,69,0.44714897490406236
55,28,0.8,3,4,2.4,8,7,0.875,17.357158000000084,198,2.1696447500000104,2.3232049999999838,-0.5399280000000006,-1.7605900191535417,2.0698414887137924,1.9853499812524458,0.8038707990061482,16,24.75,113,85,0.4469332988001682
55,24,0.85,3,4,2.4,8,7,0.875,14.753984000000088,136,1.844248000000011,2.4325529999999485,-0.30517400000001915,-1.7456472997926655,2.779907944700307,2.8354216362424243,0.8876711118636279,10,17.0,78,58,0.44610144521059747
60,28,0.8,3,4,2.4,8,7,0.875,18.26416600000015,196,2.2830207500000186,2.4117689999999747,-0.748413999999975,-1.7464559590279958,2.0366423964084124,2.1382906768215806,0.7265358321245051,16,24.5,112,84,0.4456518958102615
60,20,0.85,3,3,2.4,8,6,0.75,18.902422000000286,191,2.3628027500000357,2.7837530000000443,-0.13093400000002697,-2.560184600954253,2.3149447688677807,2.409234410262931,0.9660520987007674,16,23.875,93,98,0.44247248188664956
55,24,0.85,4,4,2.4,8,7,0.875,14.742614000000088,144,1.842826750000011,2.345319999999962,-0.5511740000000098,-1.6531660103474972,2.551525820293426,2.7672171210745904,0.8139679153770552,12,18.0,81,63,0.4421539800780164
60,24,0.85,4,3,2.4,8,7,0.875,16.767536000000206,174,2.0959420000000257,2.6539360000000345,-0.10485199999998862,-2.322086302405475,2.3379568415830025,2.372510900704987,0.9722218395494154,12,21.75,85,89,0.44205454414910017
50,24,0.85,3,3,2.4,8,7,0.875,16.95582800000006,159,2.1194785000000076,2.7402080000000106,-0.20769999999994404,-1.7600181190266289,2.298800857595222,2.6359813464309703,0.9310667560553259,12,19.875,78,81,0.4419669775268412
50,20,0.85,3,4,2.2,8,7,0.875,15.11494000000001,144,1.8893675000000012,2.14262999999999,-0.7239940000000167,-1.6931332228191254,2.435908568935597,2.1043904302503957,0.6338453135351791,14,18.0,81,63,0.4403645998740915
50,20,0.85,4,4,2.4,8,7,0.875,15.512344000000066,154,1.9390430000000083,2.3932300000000684,-1.46984,-1.668322491051814,2.3800780480784445,2.1799874071421854,0.5211374061718114,15,19.25,85,69,0.439679076195536
60,28,0.85,3,4,2.2,8,7,0.875,16.659108000000224,158,2.082388500000028,2.3006030000000566,-0.8770920000000015,-1.6103389809512374,2.3635046640035373,2.3545804616390056,0.6751234364408837,13,19.75,90,68,0.4396001307530569
60,24,0.8,3,4,2.4,8,6,0.75,19.27002800000015,180,2.4087535000000186,2.546584999999979,-0.7113939999999874,-1.7326880720349558,2.3171817281309837,2.429801600690639,0.7364982942991503,16,22.5,102,78,0.43891818281834094
60,24,0.85,3,4,2.0,8,7,0.875,14.19485000000007,133,1.7743562500000087,2.042709999999981,-0.8687899999999971,-1.708601537602567,2.720315016748062,2.539870835793505,0.6472706603601255,11,16.625,75,58,0.4365942570637955
60,24,0.85,3,3,2.4,8,7,0.875,16.09696000000017,166,2.0121200000000212,2.4606680000000103,-0.26025199999998305,-2.322086302405475,2.304724688393092,2.525821441809619,0.9262453877153162,12,20.75,81,85,0.4360392184162405
60,28,0.85,3,4,2.0,8,7,0.875,15.683810000000177,158,1.9604762500000221,2.330500000000002,-1.0427899999999934,-1.6502863462677348,2.370287821891614,2.548661421729819,0.6137485785826226,13,19.75,90,68,0.4336271900065476
50,24,0.85,3,4,2.2,8,7,0.875,14.123973999999983,128,1.7654967499999978,2.1151490000000273,-0.5428540000000259,-1.1703202149134444,2.5455215479790887,2.530294976307453,0.6977680037858613,11,16.0,73,55,0.43230009897582167
60,24,0.85,4,4,2.4,8,7,0.875,13.152686000000124,141,1.6440857500000154,2.292264999999971,-0.5929260000000047,-1.7527356847649247,2.4903218979080495,2.62094479541887,0.8295381430850803,11,17.625,78,63,0.42825651469498155
50,20,0.85,3,4,2.0,8,7,0.875,13.408520000000001,144,1.6760650000000001,1.859920000000026,-0.83793000000002,-1.7308291170721055,2.3495509234573593,2.1716446505087386,0.5762230123047096,14,18.0,81,63,0.42715427107969584
50,24,0.85,4,4,2.4,8,7,0.875,13.806014,137,1.72575175,2.406200000000047,-1.46984,-1.668322491051814,2.4480246238559302,2.5016758396859524,0.5211374061718114,12,17.125,77,60,0.42167766748440993
60,20,0.85,3,4,2.4,8,6,0.75,14.05917600000016,150,1.75739700000002,2.449075000000045,-0.7483259999999992,-1.7459680307471686,2.339545567920166,2.449062893982573,0.7519792450618218,15,18.75,82,68,0.41604851804474596
50,24,0.85,3,4,2.0,8,7,0.875,12.01698999999995,128,1.5021237499999938,1.802175000000028,-0.6567900000000182,-1.1802040238981217,2.384558475926621,2.3002681602794954,0.6343345488962391,11,16.0,73,55,0.41376399813268977
60,28,0.85,4,4,2.4,8,6,0.75,14.753374000000164,165,1.8441717500000205,2.4812379999999523,-0.3430840000000046,-1.742011691808742,2.1937861953250604,2.273191967000238,0.9073392067153161,13,20.625,93,72,0.40759797207582255
60,24,0.85,3,4,2.4,8,6,0.75,12.734062000000101,133,1.5917577500000126,2.425149999999987,-0.7483259999999992,-1.7527356847649247,2.5710044464363677,2.893599274463625,0.7684885609541027,11,16.625,75,58,0.4032788188361583
50,20,0.85,3,4,2.4,8,6,0.75,13.610286000000094,144,1.7012857500000118,1.946841000000088,-1.2238399999999983,-1.7904916785169034,2.305965412687644,2.1233255438842478,0.5665429405264516,14,18.0,81,63,0.40004610236285615
60,28,0.85,3,4,2.4,8,6,0.75,14.092120000000152,158,1.761515000000019,2.549587999999958,-0.7113939999999874,-1.742011691808742,2.2262451256196307,2.3156574743906653,0.7364982942991503,13,19.75,90,68,0.3999075795939044
50,24,0.85,3,4,2.4,8,6,0.75,12.374164000000022,128,1.5467705000000027,1.9598110000000668,-1.2238399999999983,-1.6642367158679874,2.4312700863606276,2.3093688313454246,0.5665429405264516,11,16.0,73,55,0.38730715335974963
