trade_id,side,pivot1_time,pivot2_time,confirm_time,entry_time,entry_price,stop_price,target_price,pivot1_price,pivot2_price,stoch_p1,stoch_p2,channel_state_p1,channel_state_p2,exit_reason,valid_time_order,valid_price_divergence,valid_osc_divergence,valid_channel_state,valid_trigger_break,valid_stop_structure,valid_target_rr,valid_all
0,long,2024-01-07 02:00:00+00:00,2024-01-07 02:35:00+00:00,2024-01-07 02:50:00+00:00,2024-01-07 03:10:00+00:00,44008.45,43833.4,44358.55,43960.0,43833.4,8.5,33.2,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
1,long,2024-01-07 15:45:00+00:00,2024-01-07 17:00:00+00:00,2024-01-07 17:15:00+00:00,2024-01-07 17:20:00+00:00,43946.91,43700.0,44440.73,43945.15,43700.0,7.4,20.2,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
2,long,2024-01-08 07:35:00+00:00,2024-01-08 09:55:00+00:00,2024-01-08 10:10:00+00:00,2024-01-08 10:15:00+00:00,43738.0,43641.73,43930.54,43784.86,43641.73,16.8,21.1,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
3,short,2024-01-10 02:25:00+00:00,2024-01-10 03:15:00+00:00,2024-01-10 03:30:00+00:00,2024-01-10 03:35:00+00:00,46136.01,46211.95,45984.13,46082.87,46211.95,95.8,90.0,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
4,short,2024-01-12 09:50:00+00:00,2024-01-12 11:00:00+00:00,2024-01-12 11:15:00+00:00,2024-01-12 11:20:00+00:00,46054.31,46135.88,45891.17,46076.34,46135.88,90.8,87.2,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
5,long,2024-01-12 12:05:00+00:00,2024-01-12 12:45:00+00:00,2024-01-12 13:00:00+00:00,2024-01-12 13:05:00+00:00,45856.0,45667.47,46233.06,45921.37,45667.47,6.3,9.6,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
6,long,2024-01-13 09:20:00+00:00,2024-01-13 10:10:00+00:00,2024-01-13 10:25:00+00:00,2024-01-13 10:30:00+00:00,42749.44,42627.63,42993.06,42887.0,42627.63,6.1,10.3,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
7,long,2024-01-16 10:30:00+00:00,2024-01-16 11:35:00+00:00,2024-01-16 11:50:00+00:00,2024-01-16 11:55:00+00:00,42820.0,42753.55,42952.9,42851.45,42753.55,5.5,13.4,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
8,short,2024-01-16 15:35:00+00:00,2024-01-16 16:00:00+00:00,2024-01-16 16:15:00+00:00,2024-01-16 16:20:00+00:00,43209.7,43434.0,42761.1,43314.73,43434.0,94.9,88.2,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
9,short,2024-01-17 09:15:00+00:00,2024-01-17 10:40:00+00:00,2024-01-17 10:55:00+00:00,2024-01-17 11:15:00+00:00,42760.0,42850.55,42578.9,42830.0,42850.55,93.5,67.8,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
10,long,2024-01-18 08:50:00+00:00,2024-01-18 09:15:00+00:00,2024-01-18 09:30:00+00:00,2024-01-18 09:35:00+00:00,42799.5,42709.61,42979.28,42724.0,42709.61,7.2,24.6,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
11,short,2024-01-18 13:45:00+00:00,2024-01-18 15:15:00+00:00,2024-01-18 15:30:00+00:00,2024-01-18 15:35:00+00:00,42708.0,42810.0,42504.0,42657.16,42810.0,87.0,82.6,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
12,short,2024-01-19 04:20:00+00:00,2024-01-19 07:00:00+00:00,2024-01-19 07:15:00+00:00,2024-01-19 07:20:00+00:00,41462.84,41576.0,41236.52,41225.0,41576.0,89.1,86.5,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
13,short,2024-01-22 06:05:00+00:00,2024-01-22 06:40:00+00:00,2024-01-22 06:55:00+00:00,2024-01-22 07:00:00+00:00,41232.2,41321.17,41054.26,41182.63,41321.17,91.6,81.0,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
14,long,2024-01-24 02:00:00+00:00,2024-01-24 03:35:00+00:00,2024-01-24 03:50:00+00:00,2024-01-24 03:55:00+00:00,39600.0,39570.43,39659.14,39701.34,39570.43,5.5,8.8,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
15,long,2024-01-29 11:50:00+00:00,2024-01-29 12:45:00+00:00,2024-01-29 13:00:00+00:00,2024-01-29 13:10:00+00:00,42097.25,41975.0,42341.75,42191.1,41975.0,7.0,12.5,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
16,long,2024-01-30 12:45:00+00:00,2024-01-30 13:15:00+00:00,2024-01-30 13:30:00+00:00,2024-01-30 13:55:00+00:00,43300.0,43153.06,43593.88,43257.39,43153.06,14.9,15.0,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
17,short,2024-01-30 14:30:00+00:00,2024-01-30 15:25:00+00:00,2024-01-30 15:40:00+00:00,2024-01-30 15:45:00+00:00,43496.78,43622.0,43246.34,43498.0,43622.0,86.5,86.2,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
18,long,2024-01-31 08:15:00+00:00,2024-01-31 09:30:00+00:00,2024-01-31 09:45:00+00:00,2024-01-31 09:50:00+00:00,42844.0,42759.0,43014.0,42938.35,42759.0,12.4,13.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
19,short,2024-01-31 12:25:00+00:00,2024-01-31 13:35:00+00:00,2024-01-31 13:50:00+00:00,2024-01-31 14:00:00+00:00,42717.77,42925.52,42302.27,42729.36,42925.52,85.6,57.7,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
20,long,2024-01-31 19:30:00+00:00,2024-01-31 20:05:00+00:00,2024-01-31 20:20:00+00:00,2024-01-31 20:25:00+00:00,43079.25,42715.6,43806.55,43041.1,42715.6,16.1,28.1,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
21,short,2024-02-04 00:55:00+00:00,2024-02-04 02:15:00+00:00,2024-02-04 02:30:00+00:00,2024-02-04 02:35:00+00:00,43043.96,43068.79,42994.3,43017.44,43068.79,80.5,80.4,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
22,long,2024-02-06 10:15:00+00:00,2024-02-06 10:45:00+00:00,2024-02-06 11:00:00+00:00,2024-02-06 11:25:00+00:00,42849.58,42670.61,43207.52,42902.28,42670.61,11.0,41.3,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
23,short,2024-02-07 05:20:00+00:00,2024-02-07 05:50:00+00:00,2024-02-07 06:05:00+00:00,2024-02-07 06:10:00+00:00,43020.13,43051.1,42958.19,43009.96,43051.1,93.8,85.4,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
24,long,2024-02-08 04:15:00+00:00,2024-02-08 04:55:00+00:00,2024-02-08 05:10:00+00:00,2024-02-08 05:15:00+00:00,44510.0,44480.53,44568.94,44525.03,44480.53,9.9,13.7,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
25,long,2024-02-08 21:55:00+00:00,2024-02-08 22:35:00+00:00,2024-02-08 22:50:00+00:00,2024-02-08 22:55:00+00:00,45313.99,45227.0,45487.97,45278.07,45227.0,16.4,18.6,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
26,short,2024-02-11 22:25:00+00:00,2024-02-12 00:30:00+00:00,2024-02-12 00:45:00+00:00,2024-02-12 00:50:00+00:00,48521.89,48826.81,47912.05,48230.47,48826.81,90.7,90.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
27,long,2024-02-14 00:40:00+00:00,2024-02-14 01:25:00+00:00,2024-02-14 01:40:00+00:00,2024-02-14 01:55:00+00:00,49424.34,49333.0,49607.02,49381.1,49333.0,9.0,32.3,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
28,long,2024-02-16 04:55:00+00:00,2024-02-16 05:45:00+00:00,2024-02-16 06:00:00+00:00,2024-02-16 06:25:00+00:00,52131.21,52009.63,52374.37,52121.1,52009.63,7.5,30.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
29,short,2024-02-20 18:55:00+00:00,2024-02-20 19:50:00+00:00,2024-02-20 20:05:00+00:00,2024-02-20 20:20:00+00:00,51975.4,52138.31,51649.58,51544.46,52138.31,96.2,92.7,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
30,short,2024-02-23 00:50:00+00:00,2024-02-23 01:35:00+00:00,2024-02-23 01:50:00+00:00,2024-02-23 01:55:00+00:00,51479.37,51548.54,51341.03,51483.09,51548.54,92.1,74.9,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
31,long,2024-03-03 05:20:00+00:00,2024-03-03 06:10:00+00:00,2024-03-03 06:25:00+00:00,2024-03-03 06:30:00+00:00,61833.03,61763.32,61972.45,61904.91,61763.32,5.1,13.6,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
32,short,2024-03-05 08:55:00+00:00,2024-03-05 10:30:00+00:00,2024-03-05 10:45:00+00:00,2024-03-05 10:55:00+00:00,66850.01,67150.0,66250.03,66884.72,67150.0,99.2,96.5,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
33,short,2024-03-08 17:05:00+00:00,2024-03-08 18:10:00+00:00,2024-03-08 18:25:00+00:00,2024-03-08 18:30:00+00:00,68376.05,68799.0,67530.15,68161.15,68799.0,85.6,70.7,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
34,short,2024-03-09 02:50:00+00:00,2024-03-09 03:20:00+00:00,2024-03-09 03:35:00+00:00,2024-03-09 03:40:00+00:00,68226.42,68275.74,68127.78,68210.0,68275.74,97.3,86.7,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
35,long,2024-03-09 23:30:00+00:00,2024-03-10 00:10:00+00:00,2024-03-10 00:25:00+00:00,2024-03-10 00:30:00+00:00,68325.16,68261.1,68453.28,68272.0,68261.1,19.1,21.5,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
36,short,2024-03-12 18:00:00+00:00,2024-03-12 19:10:00+00:00,2024-03-12 19:25:00+00:00,2024-03-12 19:30:00+00:00,71510.18,71655.0,71220.54,71276.0,71655.0,93.7,91.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
37,long,2024-03-15 20:05:00+00:00,2024-03-15 20:45:00+00:00,2024-03-15 21:00:00+00:00,2024-03-15 21:05:00+00:00,67947.49,67413.8,69014.87,67600.0,67413.8,9.7,10.9,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
38,long,2024-03-16 01:35:00+00:00,2024-03-16 02:30:00+00:00,2024-03-16 02:45:00+00:00,2024-03-16 02:50:00+00:00,69067.39,68932.01,69338.15,69056.0,68932.01,8.2,14.2,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
39,long,2024-03-17 21:20:00+00:00,2024-03-17 21:50:00+00:00,2024-03-17 22:05:00+00:00,2024-03-17 22:10:00+00:00,68217.53,67953.35,68745.89,68185.0,67953.35,13.1,19.5,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
40,short,2024-03-18 19:35:00+00:00,2024-03-18 21:30:00+00:00,2024-03-18 21:45:00+00:00,2024-03-18 21:55:00+00:00,67517.73,67896.55,66760.09,67437.5,67896.55,84.6,82.2,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
41,short,2024-03-19 12:40:00+00:00,2024-03-19 13:25:00+00:00,2024-03-19 13:40:00+00:00,2024-03-19 13:45:00+00:00,63664.01,63861.1,63269.83,63818.35,63861.1,87.8,73.3,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
42,short,2024-03-20 02:25:00+00:00,2024-03-20 03:25:00+00:00,2024-03-20 03:40:00+00:00,2024-03-20 03:45:00+00:00,63281.58,63466.21,62912.32,63030.0,63466.21,95.0,91.0,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
43,short,2024-03-20 06:30:00+00:00,2024-03-20 07:55:00+00:00,2024-03-20 08:10:00+00:00,2024-03-20 08:15:00+00:00,62941.17,63198.83,62425.85,62033.53,63198.83,92.8,88.3,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
44,long,2024-03-25 00:50:00+00:00,2024-03-25 01:50:00+00:00,2024-03-25 02:05:00+00:00,2024-03-25 02:10:00+00:00,66594.02,66430.0,66922.06,66503.97,66430.0,8.5,17.0,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
45,long,2024-03-28 23:50:00+00:00,2024-03-29 00:50:00+00:00,2024-03-29 01:05:00+00:00,2024-03-29 01:10:00+00:00,70670.4,70606.0,70799.2,70687.94,70606.0,7.9,22.5,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
46,long,2024-03-29 15:00:00+00:00,2024-03-29 15:40:00+00:00,2024-03-29 15:55:00+00:00,2024-03-29 16:15:00+00:00,69432.0,69009.0,70278.0,69852.38,69009.0,15.8,16.1,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
47,short,2024-04-06 14:15:00+00:00,2024-04-06 14:40:00+00:00,2024-04-06 14:55:00+00:00,2024-04-06 15:05:00+00:00,67936.72,68109.13,67591.9,67895.45,68109.13,89.6,83.9,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
48,long,2024-04-11 13:45:00+00:00,2024-04-11 14:15:00+00:00,2024-04-11 14:30:00+00:00,2024-04-11 14:35:00+00:00,69966.66,69599.23,70701.52,69669.75,69599.23,17.1,21.2,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
49,long,2024-04-11 21:30:00+00:00,2024-04-11 21:55:00+00:00,2024-04-11 22:10:00+00:00,2024-04-11 22:20:00+00:00,70198.11,70000.0,70594.33,70111.0,70000.0,17.9,19.2,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
50,short,2024-04-13 22:40:00+00:00,2024-04-13 23:05:00+00:00,2024-04-13 23:20:00+00:00,2024-04-13 23:25:00+00:00,64793.47,65608.09,63164.23,64615.38,65608.09,94.5,91.4,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
51,long,2024-04-15 11:15:00+00:00,2024-04-15 12:00:00+00:00,2024-04-15 12:15:00+00:00,2024-04-15 12:20:00+00:00,66053.56,65797.73,66565.22,66100.15,65797.73,14.4,16.3,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
52,long,2024-04-17 23:30:00+00:00,2024-04-18 00:25:00+00:00,2024-04-18 00:40:00+00:00,2024-04-18 00:45:00+00:00,61225.72,60939.92,61797.32,61194.93,60939.92,16.0,19.4,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
53,short,2024-04-19 03:25:00+00:00,2024-04-19 04:10:00+00:00,2024-04-19 04:25:00+00:00,2024-04-19 04:30:00+00:00,62274.65,62492.31,61839.33,62108.34,62492.31,94.4,91.2,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
54,long,2024-04-21 13:05:00+00:00,2024-04-21 13:50:00+00:00,2024-04-21 14:05:00+00:00,2024-04-21 14:10:00+00:00,64988.7,64778.69,65408.72,64835.95,64778.69,15.9,26.1,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
55,long,2024-04-23 01:55:00+00:00,2024-04-23 02:55:00+00:00,2024-04-23 03:10:00+00:00,2024-04-23 03:15:00+00:00,66723.65,66558.31,67054.33,66777.4,66558.31,5.5,11.2,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
56,long,2024-04-24 07:50:00+00:00,2024-04-24 08:15:00+00:00,2024-04-24 08:30:00+00:00,2024-04-24 08:35:00+00:00,66653.05,66485.3,66988.55,66588.0,66485.3,13.9,18.3,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
57,short,2024-04-25 14:15:00+00:00,2024-04-25 16:05:00+00:00,2024-04-25 16:20:00+00:00,2024-04-25 16:25:00+00:00,64124.54,64270.69,63832.24,63867.74,64270.69,89.8,88.8,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
58,short,2024-04-26 01:50:00+00:00,2024-04-26 02:15:00+00:00,2024-04-26 02:30:00+00:00,2024-04-26 02:35:00+00:00,64497.26,64662.53,64166.72,64662.5,64662.53,87.2,78.1,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
59,long,2024-04-28 05:15:00+00:00,2024-04-28 06:25:00+00:00,2024-04-28 06:40:00+00:00,2024-04-28 06:45:00+00:00,63851.99,63800.0,63955.97,63810.0,63800.0,3.0,22.9,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
60,long,2024-05-04 02:05:00+00:00,2024-05-04 02:35:00+00:00,2024-05-04 02:50:00+00:00,2024-05-04 02:55:00+00:00,62655.18,62541.03,62883.48,62544.8,62541.03,7.7,12.1,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
61,long,2024-05-05 00:50:00+00:00,2024-05-05 01:35:00+00:00,2024-05-05 01:50:00+00:00,2024-05-05 01:55:00+00:00,63119.33,62822.17,63713.65,63418.53,62822.17,6.0,11.1,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
62,long,2024-05-06 23:15:00+00:00,2024-05-07 00:20:00+00:00,2024-05-07 00:35:00+00:00,2024-05-07 00:40:00+00:00,63140.0,62960.0,63500.0,63243.26,62960.0,11.0,16.5,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
63,short,2024-05-09 00:40:00+00:00,2024-05-09 01:25:00+00:00,2024-05-09 01:40:00+00:00,2024-05-09 01:45:00+00:00,61480.0,61540.59,61358.82,61468.14,61540.59,96.7,89.1,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
64,short,2024-05-09 11:45:00+00:00,2024-05-09 12:30:00+00:00,2024-05-09 12:45:00+00:00,2024-05-09 13:35:00+00:00,61218.83,61631.03,60394.43,61177.94,61631.03,87.8,75.5,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
65,short,2024-05-10 06:15:00+00:00,2024-05-10 07:15:00+00:00,2024-05-10 07:30:00+00:00,2024-05-10 07:55:00+00:00,63072.87,63380.0,62458.61,62942.8,63380.0,82.1,65.9,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
66,long,2024-05-13 01:15:00+00:00,2024-05-13 01:45:00+00:00,2024-05-13 02:00:00+00:00,2024-05-13 02:05:00+00:00,61410.71,61168.86,61894.41,61299.48,61168.86,8.6,18.2,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
67,short,2024-05-14 13:30:00+00:00,2024-05-14 14:30:00+00:00,2024-05-14 14:45:00+00:00,2024-05-14 14:50:00+00:00,61909.09,62300.0,61127.27,62054.77,62300.0,89.7,83.4,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
68,long,2024-05-18 12:15:00+00:00,2024-05-18 13:00:00+00:00,2024-05-18 13:15:00+00:00,2024-05-18 13:20:00+00:00,66980.0,66847.05,67245.9,67040.0,66847.05,6.4,18.7,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
69,long,2024-05-20 11:50:00+00:00,2024-05-20 12:45:00+00:00,2024-05-20 13:00:00+00:00,2024-05-20 13:05:00+00:00,66940.01,66789.16,67241.71,66907.23,66789.16,13.6,18.7,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
70,short,2024-05-21 20:45:00+00:00,2024-05-21 23:25:00+00:00,2024-05-21 23:40:00+00:00,2024-05-21 23:45:00+00:00,70258.96,70377.77,70021.34,69766.66,70377.77,98.7,93.9,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
71,short,2024-05-22 05:30:00+00:00,2024-05-22 06:05:00+00:00,2024-05-22 06:20:00+00:00,2024-05-22 06:25:00+00:00,69970.0,70059.89,69790.22,69923.48,70059.89,95.6,93.1,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
72,short,2024-05-23 20:35:00+00:00,2024-05-23 21:10:00+00:00,2024-05-23 21:25:00+00:00,2024-05-23 21:30:00+00:00,67827.01,68365.81,66749.41,67772.77,68365.81,88.6,84.4,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
73,long,2024-05-24 13:15:00+00:00,2024-05-24 13:50:00+00:00,2024-05-24 14:05:00+00:00,2024-05-24 14:15:00+00:00,67222.21,66921.97,67822.69,67224.96,66921.97,12.3,19.2,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
74,short,2024-05-25 01:30:00+00:00,2024-05-25 02:25:00+00:00,2024-05-25 02:40:00+00:00,2024-05-25 02:45:00+00:00,68757.17,68830.0,68611.51,68700.38,68830.0,92.7,84.4,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
75,long,2024-05-25 20:30:00+00:00,2024-05-25 22:30:00+00:00,2024-05-25 22:45:00+00:00,2024-05-25 22:50:00+00:00,69067.22,69050.95,69099.76,69071.47,69050.95,16.3,26.6,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
76,long,2024-05-26 08:50:00+00:00,2024-05-26 09:35:00+00:00,2024-05-26 09:50:00+00:00,2024-05-26 09:55:00+00:00,69044.0,68974.55,69182.9,69063.13,68974.55,5.4,11.5,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
77,short,2024-05-27 07:45:00+00:00,2024-05-27 08:25:00+00:00,2024-05-27 08:40:00+00:00,2024-05-27 08:45:00+00:00,68789.99,68944.2,68481.57,68721.02,68944.2,91.2,83.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
78,long,2024-05-28 11:35:00+00:00,2024-05-28 12:05:00+00:00,2024-05-28 12:20:00+00:00,2024-05-28 12:25:00+00:00,68330.72,68237.13,68517.9,68265.01,68237.13,9.9,17.8,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
79,long,2024-06-02 01:55:00+00:00,2024-06-02 02:50:00+00:00,2024-06-02 03:05:00+00:00,2024-06-02 03:10:00+00:00,67683.06,67643.33,67762.52,67710.0,67643.33,18.0,21.2,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
80,short,2024-06-04 07:15:00+00:00,2024-06-04 08:10:00+00:00,2024-06-04 08:25:00+00:00,2024-06-04 08:50:00+00:00,68973.5,69191.99,68536.52,69055.99,69191.99,86.2,45.0,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
81,long,2024-06-05 08:15:00+00:00,2024-06-05 09:00:00+00:00,2024-06-05 09:15:00+00:00,2024-06-05 09:20:00+00:00,70980.0,70861.0,71218.0,71032.6,70861.0,7.2,8.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
82,short,2024-06-08 14:00:00+00:00,2024-06-08 15:15:00+00:00,2024-06-08 15:30:00+00:00,2024-06-08 15:40:00+00:00,69460.0,69491.36,69397.28,69431.99,69491.36,90.5,84.3,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
83,short,2024-06-09 03:45:00+00:00,2024-06-09 04:55:00+00:00,2024-06-09 05:10:00+00:00,2024-06-09 05:15:00+00:00,69274.99,69306.22,69212.53,69298.0,69306.22,85.8,77.0,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
84,short,2024-06-10 01:45:00+00:00,2024-06-10 02:35:00+00:00,2024-06-10 02:50:00+00:00,2024-06-10 02:55:00+00:00,69766.09,69801.34,69695.59,69686.42,69801.34,97.4,91.2,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
85,short,2024-06-10 09:55:00+00:00,2024-06-10 11:40:00+00:00,2024-06-10 11:55:00+00:00,2024-06-10 12:00:00+00:00,69439.99,69550.0,69219.97,69474.39,69550.0,85.9,73.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
86,long,2024-06-10 18:35:00+00:00,2024-06-10 19:05:00+00:00,2024-06-10 19:20:00+00:00,2024-06-10 19:25:00+00:00,69756.23,69500.0,70268.69,69737.56,69500.0,14.3,17.6,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
87,long,2024-06-13 23:10:00+00:00,2024-06-14 01:05:00+00:00,2024-06-14 01:20:00+00:00,2024-06-14 01:25:00+00:00,66679.55,66547.1,66944.45,66681.4,66547.1,7.3,26.1,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
88,long,2024-06-19 07:30:00+00:00,2024-06-19 08:30:00+00:00,2024-06-19 08:45:00+00:00,2024-06-19 09:00:00+00:00,65217.7,65102.0,65449.1,65158.05,65102.0,13.8,18.7,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
89,short,2024-06-26 11:15:00+00:00,2024-06-26 12:00:00+00:00,2024-06-26 12:15:00+00:00,2024-06-26 12:35:00+00:00,61412.38,61588.13,61060.88,61561.47,61588.13,86.9,70.8,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
90,long,2024-06-26 15:10:00+00:00,2024-06-26 15:35:00+00:00,2024-06-26 15:50:00+00:00,2024-06-26 15:55:00+00:00,61363.94,61182.8,61726.22,61225.66,61182.8,12.5,15.7,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
91,long,2024-06-27 05:25:00+00:00,2024-06-27 06:20:00+00:00,2024-06-27 06:35:00+00:00,2024-06-27 06:40:00+00:00,60718.03,60654.0,60846.09,60899.99,60654.0,5.2,11.2,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
92,long,2024-06-29 12:50:00+00:00,2024-06-29 14:25:00+00:00,2024-06-29 14:40:00+00:00,2024-06-29 15:00:00+00:00,61025.0,60949.67,61175.66,60990.74,60949.67,6.1,17.8,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
93,short,2024-07-02 02:15:00+00:00,2024-07-02 03:40:00+00:00,2024-07-02 03:55:00+00:00,2024-07-02 04:00:00+00:00,63222.01,63288.83,63088.37,63127.1,63288.83,91.1,90.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
94,short,2024-07-02 10:45:00+00:00,2024-07-02 11:35:00+00:00,2024-07-02 11:50:00+00:00,2024-07-02 11:55:00+00:00,62805.72,62866.2,62684.76,62801.05,62866.2,87.5,86.2,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
95,long,2024-07-07 00:10:00+00:00,2024-07-07 01:25:00+00:00,2024-07-07 01:40:00+00:00,2024-07-07 01:45:00+00:00,57925.72,57838.0,58101.16,58033.0,57838.0,14.9,17.8,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
96,short,2024-07-07 09:05:00+00:00,2024-07-07 09:30:00+00:00,2024-07-07 09:45:00+00:00,2024-07-07 09:50:00+00:00,57661.1,57733.96,57515.38,57720.35,57733.96,86.8,84.0,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
97,long,2024-07-10 00:20:00+00:00,2024-07-10 01:05:00+00:00,2024-07-10 01:20:00+00:00,2024-07-10 01:25:00+00:00,57567.17,57309.09,58083.33,57578.57,57309.09,6.0,13.0,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
98,long,2024-07-19 07:10:00+00:00,2024-07-19 08:10:00+00:00,2024-07-19 08:25:00+00:00,2024-07-19 08:30:00+00:00,63625.99,63409.01,64059.95,63800.0,63409.01,7.6,13.2,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
99,short,2024-07-19 09:05:00+00:00,2024-07-19 10:30:00+00:00,2024-07-19 10:45:00+00:00,2024-07-19 10:50:00+00:00,64050.0,64157.73,63834.54,64117.64,64157.73,90.3,87.0,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
